/home/amx/Z/Apps/drop	9,006,654
/home/amx/Z/Apps/_BACKUP_	9,635,366
/home/amx/Z/Apps/Archieves	0
/home/amx/Z/Apps/Normals change	0
/home/amx/Z/Apps/operational	6,422,769
/home/amx/Z/Apps/old src	7,137,863
/home/amx/Z/Apps/BACKUP	138,798,690
/home/amx/Z/Apps/Data	27,392
/home/amx/Z/Apps/apps	8,762,401
/home/amx/Z/Apps/archive	0
/home/amx/Z/Apps/rapps	0
/home/amx/Z/Apps/Apps	21,624,906
/home/amx/Z/Apps/public_html	26,788,405
/home/amx/Z/Apps/Allergens (bu)	0
/home/amx/Z/Apps/Results	0
/home/amx/Z/Apps/new source	7,212,776
/home/amx/Z/Commonwealth Related/old	1,517,918
/home/amx/Z/Commonwealth Related/Announcements-Press Release	350,215
/home/amx/Z/Commonwealth Related/Announcments-Press Release	373,143
/home/amx/Z/Commonwealth Related/Report	33,591
/home/amx/Z/login/Current version	0
/home/amx/Z/login/NEW PAGES	30,662
/home/amx/Z/login/FINAL NEW Version	64,819
/home/amx/Z/login/old versions	8,351
/home/amx/Z/login/store	55,790
/home/amx/Z/login/Good Version	67,446
/home/amx/Z/login/NEW Version	65,732
/home/amx/Z/REQUEST FORMS/patient kit	662,362
/home/amx/Z/REQUEST FORMS/Diet Forms	598,401
/home/amx/Z/REQUEST FORMS/Archive	55,451,405
/home/amx/Z/REQUEST FORMS/Request form Update letters	28,160
/home/amx/Z/REQUEST FORMS/Barcodes for Request form	684,544
/home/amx/Z/Old/DOWNLOADED OPERATIONAL	0
/home/amx/Z/Old/old operational 1-11-18	6,871,176
/home/amx/Z/Old/Apps - Copy	41,615,728
/home/amx/Z/Old/BACKUP 7-31-15	422,077,604
/home/amx/Z/Old/Patient Billing	1,191,936
/home/amx/Z/Financial Downloaded/Financial	8,173,851
/home/amx/Z/Results/200215	91,816
/home/amx/Z/Results/200212	1,916,238
/home/amx/Z/Results/200056	5,931,810
/home/amx/Z/Results/200118	192,188
/home/amx/Z/Results/200064	99,837
/home/amx/Z/Results/New Folder	0
/home/amx/Z/Results/200261	45,614
/home/amx/Z/Results/200110	0
/home/amx/Z/Results/200262	348,953
/home/amx/Z/Results/200302	122,225
/home/amx/Z/Results/100053	191,540
/home/amx/Z/Results/100057	68,397
/home/amx/Z/Results/200318	99,542
/home/amx/Z/Results/500306	26,566,747
/home/amx/Z/Results/100023	556,655
/home/amx/Z/Results/200048	0
/home/amx/Z/Results/200014	403,411,230
/home/amx/Z/Results/200255	743,804
/home/amx/Z/Results/200257	42,086
/home/amx/Z/Results/200100	67,648
/home/amx/Z/Results/200258	587,511
/home/amx/Z/Results/100038	991,249
/home/amx/Z/Results/100028	10,986,772
/home/amx/Z/Results/200046	4,722,236
/home/amx/Z/Results/100001	0
/home/amx/Z/Results/Financial	6,287,131
/home/amx/Z/Results/200021	0
/home/amx/Z/Results/500881	526,633
/home/amx/Z/Results/200247	34,789,196
/home/amx/Z/Results/200201	0
/home/amx/Z/Results/200007	2,272,779
/home/amx/Z/Results/200115	549,772
/home/amx/Z/Results/200289	545,483
/home/amx/Z/Results/200066	21,739
/home/amx/Z/Results/200004	0
/home/amx/Z/Results/History results	2,600,960
/home/amx/Z/Results/200001	75,742,196
/home/amx/Z/Results/500237	526,097
/home/amx/Z/Results/500367	1,582,288
/home/amx/Z/Results/700000	14,602,729
/home/amx/Z/Results/200283	9,648,586
/home/amx/Z/Results/500445	546,329
/home/amx/Z/Results/500005	8,591,284
/home/amx/Z/Results/100013	0
/home/amx/Z/Results/500234	10,158,494
/home/amx/Z/Results/500686	2,695,552
/home/amx/Z/Results/200059	113,460
/home/amx/Z/Results/200271	3,472,288
/home/amx/Z/Results/200237	0
/home/amx/Z/Results/500917	1,267,503
/home/amx/Z/Results/200265	0
/home/amx/Z/Results/200019	12,990,904
/home/amx/Z/Results/500711	5,302,604
/home/amx/Z/Results/200284	465,239
/home/amx/Z/Results/100040	9,551,804
/home/amx/Z/Results/200221	0
/home/amx/Z/Results/700002	510,025
/home/amx/Z/Results/200032	591,073,415
/home/amx/Z/Results/200024	7,786,378
/home/amx/Z/Results/100020	3,769,537
/home/amx/Z/Results/500397	527,276
/home/amx/Z/Results/100044	7,849,149
/home/amx/Z/Results/100030	0
/home/amx/Z/Results/200105	202,670
/home/amx/Z/Results/200075	28,490
/home/amx/Z/Results/500289	1,580,062
/home/amx/Z/Results/200079	58,666
/home/amx/Z/Results/500290	30,633,054
/home/amx/Z/Results/200315	145,925
/home/amx/Z/Results/200214	1,383,841
/home/amx/Z/Results/500261	632,506
/home/amx/Z/Results/200251	30,377
/home/amx/Z/Results/200095	133,694
